ID,Sales
T1200628,28662.606878118433
T1200629,31226.806246316613
T1200630,31968.308178362786
T1200631,49763.344315303264
T1200632,43397.66570371772
T1200633,30319.990229598374
T1200634,51539.82853681253
T1200635,19538.648943790875
T1200636,21941.785737852235
T1200637,53193.08629483382
T1200638,50253.3389527286
T1200639,32997.38017137613
T1200640,55776.70302905391
T1200641,34912.264726931404
T1200642,37569.64543520116
T1200643,37215.70589816633
T1200644,34786.05454461977
T1200645,40534.38852809335
T1200646,25271.836688086205
T1200647,31465.592827746634
T1200648,44133.79213171572
T1200649,41884.38553878222
T1200650,30232.910006379323
T1200651,37134.054661321585
T1200652,27696.578969601436
T1200653,49556.081602975915
T1200654,24210.53672773757
T1200655,29597.676997378112
T1200656,57087.94187115723
T1200657,23138.2370726052
T1200658,31305.68249163175
T1200659,35300.28877087582
T1200660,30890.594469817257
T1200661,46456.058681540155
T1200662,38871.98482983293
T1200663,40441.26339072436
T1200664,26218.381620611803
T1200665,34206.35381391164
T1200666,44054.38739683885
T1200667,36293.979911587354
T1200668,19063.269662166687
T1200669,34976.59636251123
T1200670,38818.092759911924
T1200671,23967.980513542723
T1200672,56261.04492194661
T1200673,35683.389495145064
T1200674,22576.030306190183
T1200675,39741.04617315738
T1200676,41849.08420969427
T1200677,39264.995945591916
T1200678,32615.723829223738
T1200679,41414.01102598052
T1200680,66980.04481884446
T1200681,47705.52244089134
T1200682,24742.462641947604
T1200683,48010.925905591495
T1200684,15694.457144640448
T1200685,78141.89491901895
T1200686,20337.028779310218
T1200687,26031.958899205685
T1200688,39524.66653596259
T1200689,26658.95818448718
T1200690,26459.28602034474
T1200691,31449.533424669884
T1200692,41804.20069029735
T1200693,46678.15084783506
T1200694,45905.09334574176
T1200695,32387.012810834374
T1200696,57368.85669373311
T1200697,39261.66006182934
T1200698,37614.39835849051
T1200699,44291.95381512336
T1200700,34032.09485119979
T1200701,26481.99562235336
T1200702,24508.333643169877
T1200703,33082.02652108963
T1200704,40696.07033772518
T1200705,39209.21752293028
T1200706,37148.43990445395
T1200707,88659.95932492029
T1200708,25465.33503207651
T1200709,29250.12198250707
T1200710,31336.461738103175
T1200711,21640.120080909328
T1200712,30081.92015728866
T1200713,44036.70934050546
T1200714,36868.82431224324
T1200715,37604.0105177731
T1200716,23633.746326417542
T1200717,32050.194200600887
T1200718,34829.004579417626
T1200719,44912.27988996626
T1200720,24511.343196320227
T1200721,36876.68241458682
T1200722,43734.67032128993
T1200723,24932.4258040551
T1200724,55082.32865538732
T1200725,20130.85175312701
T1200726,40042.08417247374
T1200727,21744.474417175035
T1200728,38107.28942351655
T1200729,20287.16902863985
T1200730,27543.58899243332
T1200731,48985.934562498434
T1200732,21200.30462821968
T1200733,48608.76462704006
T1200734,34458.38410249034
T1200735,22677.62520574539
T1200736,20665.950587224776
T1200737,31659.17018042309
T1200738,42949.478094527774
T1200739,18262.350577513072
T1200740,41370.0574921055
T1200741,30198.346797984927
T1200742,48148.18126844328
T1200743,32108.57771921869
T1200744,47478.20235180757
T1200745,32382.82538658888
T1200746,24293.385289539765
T1200747,42911.25124731408
T1200748,38187.77881641936
T1200749,23947.16486759464
T1200750,27270.6837299857
T1200751,49343.2929313958
T1200752,42113.014029542144
T1200753,21784.83969752014
T1200754,41280.08580252218
T1200755,35798.42290271348
T1200756,28890.937185070372
T1200757,42771.91995673684
T1200758,29750.912732083136
T1200759,42592.20348646708
T1200760,83154.5058280987
T1200761,53988.45829808697
T1200762,49567.06639584912
T1200763,47968.89284063906
T1200764,29371.338445684396
T1200765,35431.1286714742
T1200766,39595.01732758091
T1200767,29728.669309096702
T1200768,28826.044630865938
T1200769,37859.36897513357
T1200770,52587.211333709056
T1200771,32438.521272068232
T1200772,46862.052968072196
T1200773,29728.665385491495
T1200774,26156.54975147576
T1200775,50189.87041288665
T1200776,43819.018842289275
T1200777,51711.02872927363
T1200778,52121.464397953525
T1200779,39226.180462459786
T1200780,34394.50566705071
T1200781,25545.70078558468
T1200782,54792.3908422994
T1200783,61145.6553017227
T1200784,47050.086854551904
T1200785,48270.979215249135
T1200786,31491.497225975374
T1200787,35235.579125119766
T1200788,62689.074400006604
T1200789,25454.66161086557
T1200790,35925.41203999775
T1200791,25421.98884243378
T1200792,45992.04756200176
T1200793,40745.49630157059
T1200794,45350.02913114212
T1200795,37585.14664725193
T1200796,26155.370836486276
T1200797,49895.759921868696
T1200798,54892.063470997135
T1200799,21472.78246279238
T1200800,40253.552491619375
T1200801,23297.324805532775
T1200802,29463.76752523252
T1200803,57799.00464575827
T1200804,26240.453684446402
T1200805,24596.41204222839
T1200806,55042.812109562896
T1200807,39644.760790452565
T1200808,29655.13224558453
T1200809,29618.69188961499
T1200810,40060.84076843582
T1200811,36011.52268185976
T1200812,50937.530682468045
T1200813,25989.02046922245
T1200814,37780.07457360954
T1200815,30383.558343385725
T1200816,31122.317994995574
T1200817,27434.163615869493
T1200818,25973.964012929508
T1200819,28542.52708311152
T1200820,39339.79945548564
T1200821,69506.99696810512
T1200822,60288.66674740808
T1200823,44178.815821901335
T1200824,42188.1133358513
T1200825,68111.60347487175
T1200826,66658.7679591672
T1200827,58439.41430683739
T1200828,54648.15072283791
T1200829,45066.163593051184
T1200830,73573.54855943042
T1200831,41071.84992986688
T1200832,51935.94773806754
T1200833,46543.103174407384
T1200834,36535.661938677404
T1200835,23131.3643094817
T1200836,32784.791177994965
T1200837,33140.27462979693
T1200838,55304.66825204048
T1200839,31669.73109018362
T1200840,50640.64813351073
T1200841,29075.549082473648
T1200842,45907.7910064271
T1200843,41067.168581072474
T1200844,35351.675404743684
T1200845,48340.320085108244
T1200846,25384.351043082766
T1200847,33863.58042397997
T1200848,30623.39562486405
T1200849,27614.13114525856
T1200850,50668.16650474045
T1200851,46317.90891528307
T1200852,29271.44000396474
T1200853,29887.832723486954
T1200854,38438.71317288201
T1200855,51772.11566835133
T1200856,32613.672542766948
T1200857,44829.97005793712
T1200858,43195.86034290888
T1200859,38977.12395360709
T1200860,23545.9754787998
T1200861,48083.13958844579
T1200862,44011.54714463651
T1200863,33018.55670979074
T1200864,46696.01676723061
T1200865,29302.103745175886
T1200866,39526.82346167637
T1200867,18693.188155082687
T1200868,97236.39926754886
T1200869,28969.873188508052
T1200870,29321.094580270215
T1200871,80235.26399233636
T1200872,44324.559839867565
T1200873,49233.485290930876
T1200874,36203.24522887128
T1200875,39313.55200988018
T1200876,44009.667696401084
T1200877,33385.14564969094
T1200878,46249.78856685212
T1200879,37825.916872910166
T1200880,41992.35043109684
T1200881,87934.71839532316
T1200882,22807.506772876364
T1200883,68223.79177013643
T1200884,44610.125226688644
T1200885,52377.298419102684
T1200886,41363.46471072433
T1200887,53224.69971678646
T1200888,33782.85630546037
T1200889,48072.610317851795
T1200890,79528.33327497615
T1200891,19188.85069952421
T1200892,26519.36967399991
T1200893,48461.94000001879
T1200894,35915.42974611707
T1200895,51402.267817565975
T1200896,45096.65700186101
T1200897,33924.27825966012
T1200898,28089.17928760781
T1200899,46023.43064045706
T1200900,64739.716659687205
T1200901,42261.83922120008
T1200902,20721.851600539776
T1200903,46947.591135132665
T1200904,36210.24031355788
T1200905,57871.35557254549
T1200906,37505.221888838525
T1200907,40031.80181882187
T1200908,37244.64310032835
T1200909,26252.77838867017
T1200910,28425.290688955243
T1200911,47351.231040019
T1200912,28555.910238011642
T1200913,33966.915857448315
T1200914,48931.98531497573
T1200915,61129.9500923938
T1200916,70386.41557254447
T1200917,57534.51780123429
T1200918,18171.292292602076
T1200919,41083.45087731675
T1200920,50173.578076296704
T1200921,63638.92061481336
T1200922,49282.44010287586
T1200923,38269.717077895664
T1200924,83106.71059410225
T1200925,36143.35296869049
T1200926,28291.523607181898
T1200927,29791.28393058053
T1200928,38211.68776031151
T1200929,42386.757293635186
T1200930,55179.50683590204
T1200931,43465.79390083696
T1200932,51676.64736578496
T1200933,47257.58419047961
T1200934,55488.15294382269
T1200935,43556.89801774118
T1200936,50575.20981860084
T1200937,75209.86323240653
T1200938,35892.828346740185
T1200939,27016.882343166264
T1200940,28951.973292894334
T1200941,61863.15771512208
T1200942,47927.43673089616
T1200943,49200.9108532651
T1200944,58726.49330176188
T1200945,30176.307112678885
T1200946,28837.501501351042
T1200947,39537.04228168556
T1200948,82178.4751977745
T1200949,13514.323103968976
T1200950,40987.55164794981
T1200951,101557.39237617976
T1200952,40092.602161478106
T1200953,33870.141382445625
T1200954,48206.84357840933
T1200955,42758.68407745393
T1200956,18888.55984761856
T1200957,65439.55342235445
T1200958,17342.42944188137
T1200959,38076.22550673704
T1200960,36286.765678277865
T1200961,33631.92070664986
T1200962,58443.48633762517
T1200963,45119.264554364156
T1200964,29037.864447274245
T1200965,19816.042378943013
T1200966,40956.62708953991
T1200967,51011.39969411379
T1200968,38961.78937165938
T1200969,68489.4518842265
T1200970,36231.390815987535
T1200971,24668.756664770906
T1200972,70194.31013002983
T1200973,48634.530485533265
T1200974,22424.1972348728
T1200975,38686.10034282137
T1200976,49539.09190866323
T1200977,41037.19567399355
T1200978,72256.01539839707
T1200979,36590.24299820984
T1200980,42810.76050999321
T1200981,29456.632204978545
T1200982,27091.480808288026
T1200983,52712.83467790275
T1200984,43068.23157489378
T1200985,18473.128423841867
T1200986,54530.04136257118
T1200987,57613.5691468579
T1200988,37168.80824714588
T1200989,34959.828355721125
T1200990,30872.181951818562
T1200991,70066.96836603779
T1200992,34951.12447734098
T1200993,35875.042574649124
T1200994,32303.718414213152
T1200995,66835.21888992164
T1200996,29686.424575447454
T1200997,41424.51389737646
T1200998,25409.001734687292
T1200999,35084.0668596578
T1201000,36225.15446721507
T1201001,54111.441650545414
T1201002,48077.74881249061
T1201003,33862.67232707811
T1201004,45207.89652344783
T1201005,71394.76065031343
T1201006,33872.96276198631
T1201007,64490.19048187665
T1201008,37792.57171806621
T1201009,33617.545249182454
T1201010,29940.37211041361
T1201011,52285.404068753596
T1201012,68823.52827490523
T1201013,25133.644882212833
T1201014,115858.94501288324
T1201015,48449.34041079165
T1201016,53558.91623364562
T1201017,40524.173811537374
T1201018,42041.644559729444
T1201019,42562.01494712475
T1201020,48233.11056128759
T1201021,40082.75655470217
T1201022,35329.705362338995
T1201023,34531.64396475707
T1201024,43523.41804339409
T1201025,60199.96225682902
T1201026,37318.913922791995
T1201027,41115.508549514605
T1201028,35241.46245270893
T1201029,36837.41510610691
T1201030,26978.586461711915
T1201031,35857.374627011464
T1201032,33040.31862975327
T1201033,57077.36389023748
T1201034,40089.23134261226
T1201035,51153.24287982598
T1201036,45797.84642584387
T1201037,32585.27071671933
T1201038,21867.343240781152
T1201039,78338.10329512315
T1201040,53697.525934111174
T1201041,39665.80139776449
T1201042,36621.27234574286
T1201043,42929.43744944096
T1201044,38095.335029452624
T1201045,33082.69327502706
T1201046,54090.07886889976
T1201047,22630.42002778923
T1201048,40891.09218077418
T1201049,44815.66519915518
T1201050,48709.04892887138
T1201051,61856.831374706504
T1201052,31952.369067537664
T1201053,39153.47373975664
T1201054,68426.01737583533
T1201055,37408.277576858054
T1201056,32954.98566725346
T1201057,59665.84596833037
T1201058,37395.24936241837
T1201059,59116.403018790086
T1201060,31227.117595815325
T1201061,46992.701866983436
T1201062,45520.12832824409
T1201063,46368.17420656437
T1201064,34596.05088493583
T1201065,51602.46214439437
T1201066,31021.260678941537
T1201067,56530.122642414215
T1201068,22861.99918594117
T1201069,65114.440543585886
T1201070,29200.101120210154
T1201071,37076.21445830587
T1201072,21121.448909681472
T1201073,25508.716198862643
T1201074,41342.49078362261
T1201075,41460.34302847013
T1201076,44882.149223124106
T1201077,25639.798380000826
T1201078,37054.737740065175
T1201079,28781.50000501661
T1201080,33609.12995644932
T1201081,26549.07829993227
T1201082,50639.45139131557
T1201083,31333.11979134888
T1201084,30721.688151931612
T1201085,60492.019113883915
T1201086,36840.28871523625
T1201087,29666.763297248253
T1201088,22585.078928700303
T1201089,34167.19735160853
T1201090,52173.17535138701
T1201091,57201.89308011192
T1201092,47470.6911802829
T1201093,58145.31440846636
T1201094,35686.20550124156
T1201095,51675.65307798791
T1201096,47191.72759462717
T1201097,29319.23621412054
T1201098,30296.88622256511
T1201099,24462.17549309979
T1201100,46101.844906184124
T1201101,46641.99909847894
T1201102,38977.55408082563
T1201103,37911.56968087711
T1201104,50347.434097327525
T1201105,81453.02377061217
T1201106,38716.25289944268
T1201107,37666.811395868666
T1201108,28292.891086322335
T1201109,39727.80591883224
T1201110,46053.91717866869
T1201111,26368.35730033812
T1201112,45856.657418196024
T1201113,36052.48236867793
T1201114,50115.97302651714
T1201115,40490.586912503306
T1201116,43068.23157489378
T1201117,22861.99918594117
T1201118,72256.01539839707
T1201119,44610.125226688644
T1201120,36590.24299820984
T1201121,87934.71839532316
T1201122,48206.84357840933
T1201123,21121.448909681472
T1201124,29200.101120210154
T1201125,34596.05088493583
T1201126,41342.49078362261
T1201127,41037.19567399355
T1201128,42810.76050999321
T1201129,38961.78937165938
T1201130,36286.765678277865
T1201131,17342.42944188137
T1201132,25508.716198862643
T1201133,60492.019113883915
T1201134,56530.122642414215
T1201135,49539.09190866323
T1201136,65114.440543585886
T1201137,68489.4518842265
T1201138,52712.83467790275
T1201139,38686.10034282137
T1201140,40092.602161478106
T1201141,45520.12832824409
T1201142,40490.586912503306
T1201143,42758.68407745393
T1201144,22807.506772876364
T1201145,33870.141382445625
T1201146,51402.267817565975
T1201147,27091.480808288026
T1201148,62082.24887714359
T1201149,29456.632204978545
T1201150,25384.351043082766
T1201151,52377.298419102684
T1201152,42929.43744944096
T1201153,36289.90306970472
T1201154,29791.28393058053
T1201155,26519.36967399991
T1201156,38095.335029452624
T1201157,49282.44010287586
T1201158,63638.92061481336
T1201159,47257.58419047961
T1201160,50173.578076296704
T1201161,78338.10329512315
T1201162,28291.523607181898
T1201163,39727.80591883224
T1201164,38269.717077895664
T1201165,18473.128423841867
T1201166,40891.09218077418
T1201167,36143.35296869049
T1201168,35351.675404743684
T1201169,35915.42974611707
T1201170,48709.04892887138
T1201171,54530.04136257118
T1201172,50640.64813351073
T1201173,41083.45087731675
T1201174,18171.292292602076
T1201175,46053.91717866869
T1201176,36621.27234574286
T1201177,68426.01737583533
T1201178,46101.844906184124
T1201179,48634.530485533265
T1201180,70194.31013002983
T1201181,37395.24936241837
T1201182,39665.80139776449
T1201183,39153.47373975664
T1201184,30296.88622256511
T1201185,33782.85630546037
T1201186,24668.756664770906
T1201187,22424.1972348728
T1201188,50347.434097327525
T1201189,41363.46471072433
T1201190,51153.24287982598
T1201191,101557.39237617976
T1201192,40987.55164794981
T1201193,48072.610317851795
T1201194,13514.323103968976
T1201195,19188.85069952421
T1201196,28951.973292894334
T1201197,79528.33327497615
T1201198,57534.51780123429
T1201199,36231.390815987535
T1201200,32585.27071671933
T1201201,65439.55342235445
T1201202,53224.69971678646
T1201203,20721.851600539776
T1201204,42562.01494712475
T1201205,32613.672542766948
T1201206,34531.64396475707
T1201207,46947.591135132665
T1201208,37318.913922791995
T1201209,44011.54714463651
T1201210,28984.513413999957
T1201211,31333.11979134888
T1201212,44009.667696401084
T1201213,29940.37211041361
T1201214,39313.55200988018
T1201215,36210.24031355788
T1201216,48083.13958844579
T1201217,28292.891086322335
T1201218,23545.9754787998
T1201219,35686.20550124156
T1201220,40031.80181882187
T1201221,38977.12395360709
T1201222,33385.14564969094
T1201223,33617.545249182454
T1201224,43195.86034290888
T1201225,44829.97005793712
T1201226,42261.83922120008
T1201227,27614.13114525856
T1201228,52285.404068753596
T1201229,46249.78856685212
T1201230,28969.873188508052
T1201231,115858.94501288324
T1201232,25133.644882212833
T1201233,41992.35043109684
T1201234,33863.58042397997
T1201235,30623.39562486405
T1201236,37054.737740065175
T1201237,46023.43064045706
T1201238,48993.47413702784
T1201239,50668.16650474045
T1201240,53558.91623364562
T1201241,26549.07829993227
T1201242,46317.90891528307
T1201243,51772.11566835133
T1201244,29271.44000396474
T1201245,40524.173811537374
T1201246,64739.716659687205
T1201247,60199.96225682902
T1201248,38438.71317288201
T1201249,29887.832723486954
T1201250,45856.657418196024
T1201251,18888.55984761856
T1201252,34959.828355721125
T1201253,80235.26399233636
T1201254,33862.67232707811
T1201255,47351.231040019
T1201256,33631.92070664986
T1201257,70386.41557254447
T1201258,19816.042378943013
T1201259,45207.89652344783
T1201260,36225.15446721507
T1201261,29037.864447274245
T1201262,28555.910238011642
T1201263,45119.264554364156
T1201264,35084.0668596578
T1201265,58443.48633762517
T1201266,35857.374627011464
T1201267,51011.39969411379
T1201268,57871.35557254549
T1201269,37825.916872910166
T1201270,58145.31440846636
T1201271,29319.23621412054
T1201272,40956.62708953991
T1201273,33040.31862975327
T1201274,38076.22550673704
T1201275,36052.48236867793
T1201276,28089.17928760781
T1201277,61129.9500923938
T1201278,37505.221888838525
T1201279,33966.915857448315
T1201280,38211.68776031151
T1201281,37244.64310032835
T1201282,24462.17549309979
T1201283,29321.094580270215
T1201284,49233.485290930876
T1201285,97236.39926754886
T1201286,26252.77838867017
T1201287,35875.042574649124
T1201288,18693.188155082687
T1201289,44324.559839867565
T1201290,50115.97302651714
T1201291,66835.21888992164
T1201292,39526.82346167637
T1201293,29686.424575447454
T1201294,29302.103745175886
T1201295,25409.001734687292
T1201296,28425.290688955243
T1201297,46696.01676723061
T1201298,33018.55670979074
T1201299,33924.27825966012
T1201300,45096.65700186101
T1201301,47470.6911802829
T1201302,30872.181951818562
T1201303,83106.71059410225
T1201304,28781.50000501661
T1201305,23131.3643094817
T1201306,37168.80824714588
T1201307,27434.163615869493
T1201308,32784.791177994965
T1201309,33140.27462979693
T1201310,41115.508549514605
T1201311,23297.324805532775
T1201312,35241.46245270893
T1201313,45992.04756200176
T1201314,40745.49630157059
T1201315,26978.586461711915
T1201316,35329.705362338995
T1201317,45350.02913114212
T1201318,40082.75655470217
T1201319,26155.370836486276
T1201320,54892.063470997135
T1201321,36837.41510610691
T1201322,21472.78246279238
T1201323,37585.14664725193
T1201324,48233.11056128759
T1201325,42041.644559729444
T1201326,48449.34041079165
T1201327,39644.760790452565
T1201328,55042.812109562896
T1201329,29655.13224558453
T1201330,64490.19048187665
T1201331,36011.52268185976
T1201332,46543.103174407384
T1201333,41071.84992986688
T1201334,50978.769302253684
T1201335,29750.912732083136
T1201336,42592.20348646708
T1201337,42771.91995673684
T1201338,28890.937185070372
T1201339,33872.96276198631
T1201340,30383.558343385725
T1201341,41280.08580252218
T1201342,71394.76065031343
T1201343,25454.66161086557
T1201344,48077.74881249061
T1201345,25973.964012929508
T1201346,28542.52708311152
T1201347,54111.441650545414
T1201348,69506.99696810512
T1201349,60288.66674740808
T1201350,42188.1133358513
T1201351,41424.51389737646
T1201352,68111.60347487175
T1201353,66658.7679591672
T1201354,54648.15072283791
T1201355,32303.718414213152
T1201356,73573.54855943042
T1201357,45907.7910064271
T1201358,48987.76418784371
T1201359,34951.12447734098
T1201360,29618.69188961499
T1201361,34167.19735160853
T1201362,62689.074400006604
T1201363,41067.168581072474
T1201364,44178.815821901335
T1201365,26368.35730033812
T1201366,49343.2929313958
T1201367,33609.12995644932
T1201368,35235.579125119766
T1201369,21784.83969752014
T1201370,42113.014029542144
T1201371,50639.45139131557
T1201372,29728.665385491495
T1201373,47050.086854551904
T1201374,51675.65307798791
T1201375,53988.45829808697
T1201376,34394.50566705071
T1201377,38977.55408082563
T1201378,49567.06639584912
T1201379,57201.89308011192
T1201380,31491.497225975374
T1201381,51711.02872927363
T1201382,26156.54975147576
T1201383,22585.078928700303
T1201384,28826.044630865938
T1201385,39595.01732758091
T1201386,37666.811395868666
T1201387,57613.5691468579
T1201388,81453.02377061217
T1201389,58439.41430683739
T1201390,51935.94773806754
T1201391,39339.79945548564
T1201392,46641.99909847894
T1201393,30721.688151931612
T1201394,68823.52827490523
T1201395,40060.84076843582
T1201396,24596.41204222839
T1201397,31021.260678941537
T1201398,49895.759921868696
T1201399,50937.530682468045
T1201400,38716.25289944268
T1201401,57799.00464575827
T1201402,25989.02046922245
T1201403,26240.453684446402
T1201404,35798.42290271348
T1201405,37780.07457360954
T1201406,40253.552491619375
T1201407,29666.763297248253
T1201408,25421.98884243378
T1201409,31122.317994995574
T1201410,29463.76752523252
T1201411,35925.41203999775
T1201412,55304.66825204048
T1201413,47191.72759462717
T1201414,45066.163593051184
T1201415,36535.661938677404
T1201416,52173.17535138701
T1201417,37911.56968087711
T1201418,36840.28871523625
T1201419,59116.403018790086
T1201420,29075.549082473648
T1201421,48270.979215249135
T1201422,40089.23134261226
T1201423,43556.89801774118
T1201424,50575.20981860084
T1201425,37408.277576858054
T1201426,55488.15294382269
T1201427,48340.320085108244
T1201428,48931.98531497573
T1201429,44882.149223124106
T1201430,41460.34302847013
T1201431,31227.117595815325
T1201432,47968.89284063906
T1201433,35431.1286714742
T1201434,29728.669309096702
T1201435,46862.052968072196
T1201436,57077.36389023748
T1201437,29371.338445684396
T1201438,52587.211333709056
T1201439,32438.521272068232
T1201440,37076.21445830587
T1201441,25639.798380000826
T1201442,32954.98566725346
T1201443,75209.86323240653
T1201444,35892.828346740185
T1201445,45797.84642584387
T1201446,42386.757293635186
T1201447,47318.117879408856
T1201448,31952.369067537664
T1201449,28837.501501351042
T1201450,44815.66519915518
T1201451,43465.79390083696
T1201452,22630.42002778923
T1201453,51676.64736578496
T1201454,54090.07886889976
T1201455,39537.04228168556
T1201456,30176.307112678885
T1201457,58726.49330176188
T1201458,61856.831374706504
T1201459,49200.9108532651
T1201460,33082.69327502706
T1201461,21867.343240781152
T1201462,47927.43673089616
T1201463,53697.525934111174
T1201464,61863.15771512208
T1201465,82178.4751977745
T1201466,27016.882343166264
T1201467,39226.180462459786
T1201468,37792.57171806621
T1201469,31669.73109018362
T1201470,54792.3908422994
T1201471,25545.70078558468
T1201472,61145.6553017227
T1201473,46368.17420656437
T1201474,83154.5058280987
T1201475,52121.464397953525
T1201476,46992.701866983436
T1201477,37859.36897513357
T1201478,51602.46214439437
T1201479,50189.87041288665
T1201480,43819.018842289275
T1201481,68615.27617638437
T1201482,33870.141382445625
T1201483,24262.820330750874
T1201484,28425.290688955243
T1201485,22630.42002778923
T1201486,58439.41430683739
T1201487,21867.343240781152
T1201488,28555.910238011642
T1201489,41083.45087731675
T1201490,33082.69327502706
T1201491,58443.48633762517
T1201492,36225.15446721507
T1201493,59632.69405515314
T1201494,36621.27234574286
T1201495,97236.39926754886
T1201496,39339.79945548564
T1201497,79999.08616851366
T1201498,57605.63043097222
T1201499,115858.94501288324
T1201500,28292.891086322335
T1201501,41992.35043109684
T1201502,28089.17928760781
T1201503,29666.763297248253
T1201504,34520.50568157197
T1201505,52173.17535138701
T1201506,36052.48236867793
T1201507,37019.21754307219
T1201508,25421.98884243378
T1201509,41280.08580252218
T1201510,33194.590799716934
T1201511,35171.082605056916
T1201512,40107.04950226514
T1201513,48602.87904538081
T1201514,36535.661938677404
T1201515,42061.842185095105
T1201516,38024.996239627595
T1201517,41067.168581072474
T1201518,31036.72150375019
T1201519,50347.434097327525
T1201520,59967.063604091876
T1201521,48072.610317851795
T1201522,19188.85069952421
T1201523,34596.05088493583
T1201524,31921.561790225667
T1201525,34679.52944119041
T1201526,18888.55984761856
T1201527,26519.36967399991
T1201528,39595.01732758091
T1201529,48709.04892887138
T1201530,28368.5053773229
T1201531,41747.594464646616
T1201532,36143.35296869049
T1201533,51048.99645564223
T1201534,25115.157058872883
T1201535,35279.4677154289
T1201536,30296.88622256511
T1201537,34394.50566705071
T1201538,49567.06639584912
T1201539,29148.210039576155
T1201540,33870.588543706464
T1201541,53224.69971678646
T1201542,57077.36389023748
T1201543,81453.02377061217
T1201544,69320.99779448978
T1201545,83219.076840529
T1201546,41275.265179414186
T1201547,62082.24887714359
T1201548,33388.91392977911
T1201549,31552.633141174545
T1201550,46881.54390719731
T1201551,56925.32744459899
T1201552,50978.769302253684
T1201553,56638.002240178525
T1201554,51675.65307798791
T1201555,52377.298419102684
T1201556,38977.55408082563
T1201557,30176.307112678885
T1201558,46130.27424510038
T1201559,25989.02046922245
T1201560,31085.15810698193
T1201561,30376.99185949952
T1201562,40745.49630157059
T1201563,43233.07581262554
T1201564,41424.51389737646
T1201565,44009.667696401084
T1201566,27614.13114525856
T1201567,37318.913922791995
T1201568,25508.716198862643
T1201569,27663.759608535795
T1201570,35941.6001000282
T1201571,41037.19567399355
T1201572,25904.06295354928
T1201573,42562.01494712475
T1201574,21089.515151609703
T1201575,17342.42944188137
T1201576,29728.669309096702
T1201577,29200.101120210154
T1201578,51602.46214439437
T1201579,44829.97005793712
T1201580,23131.3643094817
T1201581,33812.036887713155
T1201582,49233.485290930876
T1201583,44622.44833765909
T1201584,47318.117879408856
T1201585,54973.795510208394
T1201586,42347.19647692695
T1201587,34951.12447734098
T1201588,53355.34161564679
T1201589,44324.559839867565
T1201590,53411.833597443976
T1201591,25814.55009292537
T1201592,37076.21445830587
T1201593,35875.042574649124
T1201594,28984.513413999957
T1201595,57612.95080992021
T1201596,29456.632204978545
T1201597,41115.508549514605
T1201598,33385.14564969094
T1201599,32784.791177994965
T1201600,29686.424575447454
T1201601,37057.07698920927
T1201602,29887.832723486954
T1201603,45096.65700186101
T1201604,65114.440543585886
T1201605,58508.33612683109
T1201606,24596.41204222839
T1201607,60288.66674740808
T1201608,52285.404068753596
T1201609,35316.983091600654
T1201610,33987.27193104868
T1201611,46947.591135132665
T1201612,54047.127530041485
T1201613,51011.39969411379
T1201614,25973.964012929508
T1201615,75209.86323240653
T1201616,20721.851600539776
T1201617,26549.07829993227
T1201618,29371.338445684396
T1201619,37780.07457360954
T1201620,70194.31013002983
T1201621,55488.15294382269
T1201622,46641.99909847894
T1201623,37683.201122713785
T1201624,37585.14664725193
T1201625,32585.27071671933
T1201626,48233.11056128759
T1201627,60199.96225682902
T1201628,48877.74987092333
T1201629,65420.91635737156
T1201630,29271.44000396474
T1201631,30962.31852228677
T1201632,82178.4751977745
T1201633,38686.10034282137
T1201634,36011.52268185976
T1201635,36133.81223536058
T1201636,58145.31440846636
T1201637,41342.49078362261
T1201638,63256.12498037036
T1201639,33040.31862975327
T1201640,28969.873188508052
T1201641,42041.644559729444
T1201642,43815.18829602315
T1201643,30623.39562486405
T1201644,35006.502340315215
T1201645,40693.33215756284
T1201646,33631.92070664986
T1201647,41829.65684120641
T1201648,55304.66825204048
T1201649,61129.9500923938
T1201650,31186.76384625221
T1201651,61856.831374706504
T1201652,31227.117595815325
T1201653,19816.042378943013
T1201654,29257.828066530834
T1201655,43556.89801774118
T1201656,48931.98531497573
T1201657,42552.916153795886
T1201658,32290.305169159103
T1201659,35925.41203999775
T1201660,32643.668050123146
T1201661,30935.933370772585
T1201662,51935.94773806754
T1201663,32643.383455603354
T1201664,38076.22550673704
T1201665,34692.017979072516
T1201666,48143.10867169035
T1201667,38731.541757147665
T1201668,22320.04703686052
T1201669,48077.74881249061
T1201670,45119.264554364156
T1201671,27016.882343166264
T1201672,46696.01676723061
T1201673,39526.82346167637
T1201674,44011.54714463651
T1201675,36687.25216061849
T1201676,42337.82994485185
T1201677,39153.47373975664
T1201678,51153.24287982598
T1201679,42306.56406858097
T1201680,57799.00464575827
T1201681,42929.43744944096
T1201682,26240.453684446402
T1201683,48993.47413702784
T1201684,48660.17666169098
T1201685,43258.13583020551
T1201686,60655.53138001028
T1201687,30187.92137123355
T1201688,19826.72467518504
T1201689,35431.1286714742
T1201690,40253.552491619375
T1201691,25590.006867125478
T1201692,50937.530682468045
T1201693,44815.66519915518
T1201694,47968.89284063906
T1201695,48512.21555005883
T1201696,18693.188155082687
T1201697,26279.11158562178
T1201698,38095.335029452624
T1201699,44178.815821901335
T1201700,42758.68407745393
T1201701,33872.96276198631
T1201702,21954.429841431738
T1201703,31021.260678941537
